deal_id,address,transaction_date,rooms,area_sqm,floor,original_price,original_price_per_sqm,price_index_at_transaction,current_price_index,index_adjustment_factor,adjusted_price,adjusted_price_per_sqm,distance_from_project_km,property_type,deal_nature,neighborhood,gush,parcel,sub_parcel,is_eligible_comparable,exclusion_reason,source,source_url,data_retrieved_at
6114220850,"הלסינקי 15, תל אביב-יפו",2022-09-14,2.0,55.0,,3150000.0,57272.72727272727,565.3,602.0,1.0649212807358925,3354502.0343180615,60990.94607851021,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,231,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6113907300,"ז'בוטינסקי 131, תל אביב-יפו",2022-09-22,3.0,86.0,1.0,4450000.0,51744.186046511626,565.3,602.0,1.0649212807358925,4738899.699274722,55103.48487528746,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1341,9,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6114184100,"הלסינקי 8, תל אביב-יפו",2022-09-22,4.0,97.0,2.0,5843000.0,60237.113402061856,565.3,602.0,1.0649212807358925,6222335.04333982,64147.7839519569,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,26,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6116619000,"ה' באייר 32, תל אביב-יפו",2022-11-11,4.0,141.0,1.0,6300000.0,44680.85106382979,567.6,602.0,1.0606060606060606,6681818.181818182,47388.781431334624,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1432,6,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6116476750,"ה' באייר 6, תל אביב-יפו",2022-11-16,4.5,149.0,,3850000.0,25838.926174496642,567.6,602.0,1.0606060606060606,4083333.333333333,27404.921700223713,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1348,18,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6116981650,"ז'בוטינסקי 80, תל אביב-יפו",2022-11-20,3.0,78.0,1.0,3808000.0,48820.51282051282,567.6,602.0,1.0606060606060606,4038787.8787878784,51779.33177933178,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6214,519,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6115938450,"ה' באייר 30, תל אביב-יפו",2022-11-24,,20.0,,1371000.0,68550.0,567.6,602.0,1.0606060606060606,1454090.909090909,72704.54545454544,,בנין,חנות,הצפון החדש סביבת כיכר המדינה,6213,1359,4,False,missing_rooms,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6151135850,"הלסינקי 15, תל אביב-יפו",2022-12-26,2.0,60.0,,2072000.0,34533.333333333336,568.7,602.0,1.0585545982064357,2193325.127483735,36555.41879139558,,בנין,משרד,הצפון החדש סביבת כיכר המדינה,6108,231,3,False,non_residential_deal_nature,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6150711750,"הלסינקי 15, תל אביב-יפו",2022-12-26,3.0,84.0,,6000000.0,71428.57142857143,568.7,602.0,1.0585545982064357,6351327.589238614,75611.04272903112,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,231,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6151319350,"הלסינקי 16, תל אביב-יפו",2023-01-02,4.0,91.0,0.0,6030000.0,66263.73626373627,568.7,602.0,1.0585545982064357,6383084.227184807,70143.78271631656,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,86,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6151624600,"הלסינקי 10, תל אביב-יפו",2023-01-25,3.0,84.0,3.0,4600000.0,54761.90476190476,568.7,602.0,1.0585545982064357,4869351.151749604,57968.46609225719,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,83,10,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6152487200,"קליי 4, תל אביב-יפו",2023-02-14,4.0,96.0,1.0,5175000.0,53906.25,568.7,602.0,1.0585545982064357,5478020.045718305,57062.70880956567,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,618,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6153354600,"הלסינקי 19, תל אביב-יפו",2023-03-09,3.0,84.0,2.0,1025000.0,12202.380952380952,567.6,602.0,1.0606060606060606,1087121.2121212122,12941.919191919193,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,391,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6154146350,"ז'בוטינסקי 88, תל אביב-יפו",2023-03-20,,120.0,,1532000.0,12766.666666666666,567.6,602.0,1.0606060606060606,1624848.4848484849,13540.40404040404,,קרקע,ללא תיכנון,הצפון החדש סביבת כיכר המדינה,6213,1490,15,False,"missing_rooms, non_residential_property_type",GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6153628150,"הלסינקי 8, תל אביב-יפו",2023-03-20,2.0,54.0,1.0,5400000.0,100000.0,567.6,602.0,1.0606060606060606,5727272.727272727,106060.60606060605,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,25,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6153757250,"הלסינקי 2, תל אביב -יפו",2023-03-28,3.5,62.0,1.0,3450000.0,55645.16129032258,567.6,602.0,1.0606060606060606,3659090.9090909087,59017.59530791788,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,400,6,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6153824050,"יהודה גור 4, תל אביב-יפו",2023-03-29,2.0,57.0,4.0,3200000.0,56140.350877192985,567.6,602.0,1.0606060606060606,3393939.3939393936,59542.796384901645,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,394,10,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
6157883050,"ז'בוטינסקי 101, תל אביב-יפו",2023-05-29,3.0,77.0,,500000.0,6493.506493506494,561.4,602.0,1.0723192019950125,536159.6009975063,6963.111701266315,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,948,1,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6155925750,"ה' באייר 30, תל אביב-יפו",2023-05-29,4.0,129.0,4.0,6549000.0,50767.441860465115,561.4,602.0,1.0723192019950125,7022618.453865337,54438.90274314215,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1359,13,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6156695100,"ליסין 17, תל אביב-יפו",2023-05-31,2.0,49.0,2.0,3100000.0,63265.30612244898,561.4,602.0,1.0723192019950125,3324189.526184539,67840.60257519467,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,156,40,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6156338650,"גלוסקין 5, תל אביב-יפו",2023-06-08,4.0,110.0,3.0,453000.0,4118.181818181818,560.3,602.0,1.0744244154917009,486714.2602177405,4424.67509288855,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,411,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53262189?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.135934+00:00
6156603000,"ז'בוטינסקי 101, תל אביב-יפו",2023-06-18,3.0,50.0,,1950000.0,39000.0,560.3,602.0,1.0744244154917009,2095127.6102088166,41902.55220417633,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,948,1,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6157291550,"גלוסקין 5, תל אביב-יפו",2023-07-06,4.0,110.0,3.0,6325000.0,57500.0,559.2,602.0,1.0765379113018596,6809102.288984262,61900.92989985693,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,411,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53262189?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.135934+00:00
6157317950,"ליסין 17, תל אביב-יפו",2023-07-06,2.0,46.0,4.0,3250000.0,70652.17391304347,559.2,602.0,1.0765379113018596,3498748.2117310436,76059.74373328355,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,156,39,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6158251850,"ליסין 10, תל אביב-יפו",2023-07-08,2.5,104.0,3.0,5650000.0,54326.92307692308,559.2,602.0,1.0765379113018596,6082439.198855507,58484.99229668757,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1197,6,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6159033550,"חברה חדשה 5, תל אביב-יפו",2023-07-12,,1.0,,482000.0,482000.0,559.2,602.0,1.0765379113018596,518891.27324749634,518891.27324749634,,קרקע,קומבינציה,הצפון החדש סביבת כיכר המדינה,6213,228,1,False,"missing_rooms, non_residential_property_type",GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6159110700,"חברה חדשה 5, תל אביב-יפו",2023-07-12,5.0,137.0,2.0,1620000.0,11824.817518248175,559.2,602.0,1.0765379113018596,1743991.4163090126,12729.86435262053,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,228,11,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6157420650,"ז'בוטינסקי 7, תל אביב-יפו",2023-07-16,2.0,53.0,1.0,3445000.0,65000.0,559.2,602.0,1.0765379113018596,3708673.1044349065,69974.96423462087,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6960,52,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6159270750,"ז'בוטינסקי 48, תל אביב -יפו",2023-08-06,2.0,44.0,1.0,2900000.0,65909.09090909091,558.6,602.0,1.0776942355889725,3125313.28320802,71029.84734563682,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6214,51,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6158702700,"קליי 10, תל אביב-יפו",2023-08-07,3.0,69.0,2.0,4150000.0,60144.92753623189,558.6,602.0,1.0776942355889725,4472431.077694235,64817.84170571356,,דירה,דירת גן,הצפון החדש סביבת כיכר המדינה,6108,506,3,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6158815750,"חברה חדשה 4, תל אביב-יפו",2023-08-08,3.0,66.0,3.0,4350000.0,65909.09090909091,558.6,602.0,1.0776942355889725,4687969.92481203,71029.84734563682,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,608,12,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6160622900,"הציונות 7, תל אביב-יפו",2023-08-24,3.0,84.0,4.0,94000.0,1119.047619047619,558.6,602.0,1.0776942355889725,101303.25814536342,1205.9911683971836,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1155,17,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
6161105050,"חברה חדשה 5, תל אביב-יפו",2023-09-21,3.0,62.0,1.0,4170000.0,67258.06451612903,557.5,602.0,1.0798206278026905,4502852.01793722,72626.64545060032,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,228,9,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6160795750,"ה' באייר 42, תל אביב-יפו",2023-09-28,,145.0,,1285000.0,8862.068965517241,557.5,602.0,1.0798206278026905,1387569.5067264573,9569.444873975568,,בנין,מחסנים,הצפון החדש סביבת כיכר המדינה,6213,1321,1,False,missing_rooms,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6161780400,"ז'בוטינסקי 10, תל אביב-יפו",2023-10-19,3.0,69.0,3.0,4350000.0,63043.47826086957,554.7,602.0,1.0852713178294573,4720930.23255814,68419.27873272666,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6901,58,10,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6162002650,"הלסינקי 15, תל אביב-יפו",2023-10-19,2.0,50.0,,4300000.0,86000.0,554.7,602.0,1.0852713178294573,4666666.666666666,93333.33333333331,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,231,3,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6161189300,"פייבל 12, תל אביב-יפו",2023-10-19,,1.0,,193000.0,193000.0,554.7,602.0,1.0852713178294573,209457.36434108525,209457.36434108525,,בנין,מלאכה,הצפון החדש סביבת כיכר המדינה,6108,355,13,False,missing_rooms,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6161957350,"הלסינקי 15, תל אביב-יפו",2023-10-19,2.0,50.0,,2808000.0,56160.0,554.7,602.0,1.0852713178294573,3047441.860465116,60948.83720930232,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,231,8,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6162161500,"ז'בוטינסקי 135, תל אביב-יפו",2023-10-31,3.0,62.0,7.0,4606000.0,74290.32258064517,554.7,602.0,1.0852713178294573,4998759.68992248,80625.15628907226,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1162,27,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6162346800,"חברה חדשה 5, תל אביב-יפו",2023-11-15,3.0,78.0,1.0,5000000.0,64102.5641025641,558.0,602.0,1.0788530465949822,5394265.232974911,69157.24657660142,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,228,8,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6162358250,"הלסינקי 15, תל אביב-יפו",2023-11-28,2.0,77.0,,5341000.0,69363.63636363637,558.0,602.0,1.0788530465949822,5762154.1218638,74833.17041381559,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,231,6,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6162412350,"חברה חדשה 5, תל אביב-יפו",2023-11-30,3.0,78.0,6.0,5780000.0,74102.56410256411,558.0,602.0,1.0788530465949822,6235770.609318997,79945.77704255124,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,228,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6162532800,"הלסינקי 8, תל אביב-יפו",2023-12-04,2.0,39.0,2.0,2600000.0,66666.66666666667,563.0,602.0,1.0692717584369449,2780106.5719360565,71284.78389579632,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,24,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6162734100,"פייבל 8, תל אביב-יפו",2023-12-04,,102.0,3.0,1000000.0,9803.921568627451,563.0,602.0,1.0692717584369449,1069271.7584369448,10483.056455264164,,קרקע,קרקע למגורים,הצפון החדש סביבת כיכר המדינה,6108,119,9,False,"missing_rooms, non_residential_property_type",GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6162569050,"ז'בוטינסקי 107, תל אביב-יפו",2023-12-08,3.0,74.0,1.0,4906000.0,66297.2972972973,563.0,602.0,1.0692717584369449,5245847.246891651,70889.82766069799,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,847,19,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6200587150,"ליסין 5, תל אביב-יפו",2023-12-25,4.0,107.0,7.0,7516000.0,70242.99065420561,563.0,602.0,1.0692717584369449,8036646.536412078,75108.84613469231,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,947,28,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6200860550,"פייבל 11, תל אביב-יפו",2023-12-26,4.0,90.0,4.0,4750000.0,52777.77777777778,563.0,602.0,1.0692717584369449,5079040.852575488,56433.78725083876,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,95,15,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6200744350,"פייבל 11, תל אביב-יפו",2023-12-26,4.0,100.0,4.0,6960000.0,69600.0,563.0,602.0,1.0692717584369449,7442131.438721136,74421.31438721136,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,95,15,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6200862250,"פייבל 11, תל אביב-יפו",2023-12-26,4.0,91.0,4.0,5100000.0,56043.956043956045,563.0,602.0,1.0692717584369449,5453285.968028419,59926.21942888372,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,95,15,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6201387450,"ליסין 17, תל אביב-יפו",2024-01-08,2.0,42.0,2.0,3010000.0,71666.66666666667,569.2,602.0,1.0576247364722418,3183450.456781448,75796.43944717733,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,156,35,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6201376650,"ליסין 17, תל אביב-יפו",2024-01-08,2.0,42.0,2.0,2984000.0,71047.61904761905,569.2,602.0,1.0576247364722418,3155952.2136331694,75141.71937221831,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,156,35,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6201385750,"ליסין 17, תל אביב-יפו",2024-01-08,2.0,49.0,2.0,3312000.0,67591.83673469388,569.2,602.0,1.0576247364722418,3502853.1271960647,71486.7985142054,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,156,35,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6201161350,"פייבל 5, תל אביב-יפו",2024-01-15,5.0,137.0,6.0,8500000.0,62043.79562043796,569.2,602.0,1.0576247364722418,8989810.260014055,65619.05299280332,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,98,17,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6201389900,"הלסינקי 13, תל אביב-יפו",2024-01-18,5.0,128.0,4.0,8437000.0,65914.0625,569.2,602.0,1.0576247364722418,8923179.901616303,69712.34298137737,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,230,23,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6201116400,"ז'בוטינסקי 135, תל אביב-יפו",2024-01-18,3.0,62.0,1.0,4176200.0,67358.06451612903,569.2,602.0,1.0576247364722418,4416852.424455376,71239.55523315123,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1162,26,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6202033400,תל אביב -יפו,2024-01-23,,1.0,,7000000.0,7000000.0,569.2,602.0,1.0576247364722418,7403373.155305692,7403373.155305692,,קרקע,קרקע למגורים,הצפון החדש סביבת כיכר המדינה,6213,336,5,False,"missing_rooms, non_residential_property_type",GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6213-336?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.155514+00:00
6201877850,"ה' באייר 34, תל אביב-יפו",2024-02-05,5.0,119.0,3.0,542000.0,4554.621848739495,574.9,602.0,1.0471386328057053,567549.1389806923,4769.32049563607,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1429,10,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6201951650,"פייבל 5, תל אביב-יפו",2024-02-08,3.5,88.0,1.0,6200000.0,70454.54545454546,574.9,602.0,1.0471386328057053,6492259.523395373,73775.67640222014,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,98,16,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6201526850,"ז'בוטינסקי 71, תל אביב-יפו",2024-02-11,4.0,88.0,3.0,4100000.0,46590.90909090909,574.9,602.0,1.0471386328057053,4293268.394503391,48787.140846629445,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6214,481,13,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6202973000,"ליסין 17, תל אביב-יפו",2024-02-13,2.0,10.0,2.0,120000.0,12000.0,574.9,602.0,1.0471386328057053,125656.63593668463,12565.663593668463,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,156,24,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6203966800,"ליסין 17, תל אביב-יפו",2024-02-13,0.0,96.0,,2330000.0,24270.833333333332,574.9,602.0,1.0471386328057053,2439833.014437293,25414.927233721803,,קרקע,קומבינציה,הצפון החדש סביבת כיכר המדינה,6108,156,33,False,non_residential_property_type,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
